site,taxon_name,genus_name,tree_sp,epi_count,epi_lat,epi_lon,dbh_cat,taxon_rank,total_trees,obs_count_dbh,spp_count_dbh,obs_count,spp_count,lon,lat,setting,obs_per10,spp_per10,dominanttree1,dominanttree2,dominanttree3,species,mode_key,mode_label,n_modes,source,dispersal_agent_summary
S39,Polypodium cambricum,Polypodium,Quercus suber,5,43.5112,-1.5125694444,10 - 30,species,34,5,1,9,2,-1.5124803,43.5107536,Rural,1.4705882352941178,0.29411764705882354,Pinus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S39,Polypodium cambricum,Polypodium,Quercus suber,5,43.5112,-1.5125694444,10 - 30,species,34,5,1,9,2,-1.5124803,43.5107536,Rural,1.4705882352941178,0.29411764705882354,Pinus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S39,Polypodium cambricum,Polypodium,Quercus suber,5,43.5112,-1.5125694444,10 - 30,species,34,5,1,9,2,-1.5124803,43.5107536,Rural,1.4705882352941178,0.29411764705882354,Pinus,Quercus,Ilex,Polypodium cambricum,anemochorous,Anemochorous,1,TRY,wind
S01,NA,NA,NA,NA,NA,NA,10 - 30,NA,81,0,0,0,0,5.43411,52.45567,Rural,0,0,Acer,Prunus,,NA,NA,NA,NA,NA,NA
S01,NA,NA,NA,NA,NA,NA,30 - 60,NA,113,0,0,0,0,5.43411,52.45567,Rural,0,0,Acer,Prunus,,NA,NA,NA,NA,NA,NA
S01,NA,NA,NA,NA,NA,NA,60 - 90,NA,0,0,0,0,0,5.43411,52.45567,Rural,NA,NA,Acer,Prunus,,NA,NA,NA,NA,NA,NA
S01,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,5.43411,52.45567,Rural,NA,NA,Acer,Prunus,,NA,NA,NA,NA,NA,NA
S02,NA,NA,NA,NA,NA,NA,10 - 30,NA,31,0,0,0,0,5.42394,52.47335,Rural,0,0,Acer,Prunus,Fagus,NA,NA,NA,NA,NA,NA
S02,NA,NA,NA,NA,NA,NA,60 - 90,NA,5,0,0,0,0,5.42394,52.47335,Rural,0,0,Acer,Prunus,Fagus,NA,NA,NA,NA,NA,NA
S02,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,5.42394,52.47335,Rural,NA,NA,Acer,Prunus,Fagus,NA,NA,NA,NA,NA,NA
S03,NA,NA,NA,NA,NA,NA,10 - 30,NA,34,0,0,0,0,4.5816766,52.3742974,Rural,0,0,Pinus,Fagus,,NA,NA,NA,NA,NA,NA
S04,NA,NA,NA,NA,NA,NA,10 - 30,NA,1,0,0,0,0,4.4632246,52.1261161,Urban,0,0,Salix,Alnus,,NA,NA,NA,NA,NA,NA
S06,NA,NA,NA,NA,NA,NA,90+,NA,5,0,0,0,0,4.5311344,52.1593306,Urban,0,0,Salix,Quercus,Acer,NA,NA,NA,NA,NA,NA
S07,NA,NA,NA,NA,NA,NA,60 - 90,NA,0,0,0,0,0,3.6576714,51.579664,Rural,NA,NA,Fagus,Betula,,NA,NA,NA,NA,NA,NA
S07,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,3.6576714,51.579664,Rural,NA,NA,Fagus,Betula,,NA,NA,NA,NA,NA,NA
S08,NA,NA,NA,NA,NA,NA,10 - 30,NA,63,0,0,0,0,3.3183843,51.345665,Rural,0,0,Fraxinus,Fagus,,NA,NA,NA,NA,NA,NA
S08,NA,NA,NA,NA,NA,NA,30 - 60,NA,32,0,0,0,0,3.3183843,51.345665,Rural,0,0,Fraxinus,Fagus,,NA,NA,NA,NA,NA,NA
S08,NA,NA,NA,NA,NA,NA,60 - 90,NA,21,0,0,0,0,3.3183843,51.345665,Rural,0,0,Fraxinus,Fagus,,NA,NA,NA,NA,NA,NA
S08,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,3.3183843,51.345665,Rural,NA,NA,Fraxinus,Fagus,,NA,NA,NA,NA,NA,NA
S09,NA,NA,NA,NA,NA,NA,10 - 30,NA,50,0,0,0,0,2.9227499,51.2204736,Urban,0,0,Fraxinus,Acer,Betula,NA,NA,NA,NA,NA,NA
S09,NA,NA,NA,NA,NA,NA,30 - 60,NA,32,0,0,0,0,2.9227499,51.2204736,Urban,0,0,Fraxinus,Acer,Betula,NA,NA,NA,NA,NA,NA
S09,NA,NA,NA,NA,NA,NA,90+,NA,1,0,0,0,0,2.9227499,51.2204736,Urban,0,0,Fraxinus,Acer,Betula,NA,NA,NA,NA,NA,NA
S12,NA,NA,NA,NA,NA,NA,10 - 30,NA,59,0,0,0,0,2.59384,51.08843,Rural,0,0,Populus,Fagus,Sambucus,NA,NA,NA,NA,NA,NA
S13,NA,NA,NA,NA,NA,NA,10 - 30,NA,30,0,0,0,0,1.59683,50.65951,Rural,0,0,Quercus,Pinus,,NA,NA,NA,NA,NA,NA
S14,NA,NA,NA,NA,NA,NA,10 - 30,NA,30,0,0,0,0,1.74377,50.11466,Rural,0,0,Fagus,Quercus,Betula,NA,NA,NA,NA,NA,NA
S14,NA,NA,NA,NA,NA,NA,30 - 60,NA,29,0,0,0,0,1.74377,50.11466,Rural,0,0,Fagus,Quercus,Betula,NA,NA,NA,NA,NA,NA
S14,NA,NA,NA,NA,NA,NA,90+,NA,2,0,0,0,0,1.74377,50.11466,Rural,0,0,Fagus,Quercus,Betula,NA,NA,NA,NA,NA,NA
S15,NA,NA,NA,NA,NA,NA,10 - 30,NA,0,0,0,0,0,1.7393024,50.1335389,Rural,NA,NA,Salix,,,NA,NA,NA,NA,NA,NA
S16,NA,NA,NA,NA,NA,NA,10 - 30,NA,20,0,0,0,0,1.17309,49.88844,Rural,0,0,Fagus,Quercus,,NA,NA,NA,NA,NA,NA
S16,NA,NA,NA,NA,NA,NA,30 - 60,NA,27,0,0,0,0,1.17309,49.88844,Rural,0,0,Fagus,Quercus,,NA,NA,NA,NA,NA,NA
S16,NA,NA,NA,NA,NA,NA,60 - 90,NA,5,0,0,0,0,1.17309,49.88844,Rural,0,0,Fagus,Quercus,,NA,NA,NA,NA,NA,NA
S16,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,1.17309,49.88844,Rural,NA,NA,Fagus,Quercus,,NA,NA,NA,NA,NA,NA
S17,NA,NA,NA,NA,NA,NA,30 - 60,NA,36,0,0,0,0,0.18589,49.40466,Rural,0,0,Ilex,Fagus,Quercus,NA,NA,NA,NA,NA,NA
S18,NA,NA,NA,NA,NA,NA,10 - 30,NA,60,0,0,0,0,0.1858556,49.4047619,Rural,0,0,Fraxinus,Betula,Acer,NA,NA,NA,NA,NA,NA
S18,NA,NA,NA,NA,NA,NA,30 - 60,NA,41,0,0,0,0,0.1858556,49.4047619,Rural,0,0,Fraxinus,Betula,Acer,NA,NA,NA,NA,NA,NA
S18,NA,NA,NA,NA,NA,NA,60 - 90,NA,5,0,0,0,0,0.1858556,49.4047619,Rural,0,0,Fraxinus,Betula,Acer,NA,NA,NA,NA,NA,NA
S18,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,0.1858556,49.4047619,Rural,NA,NA,Fraxinus,Betula,Acer,NA,NA,NA,NA,NA,NA
S20,NA,NA,NA,NA,NA,NA,10 - 30,NA,37,0,0,0,0,-2.21001,49.71196,Rural,0,0,Fagus,Acer,Quercus,NA,NA,NA,NA,NA,NA
S20,NA,NA,NA,NA,NA,NA,90+,NA,5,0,0,0,0,-2.21001,49.71196,Rural,0,0,Fagus,Acer,Quercus,NA,NA,NA,NA,NA,NA
S21,NA,NA,NA,NA,NA,NA,10 - 30,NA,33,0,0,0,0,-2.35531,49.42511,Rural,0,0,Fraxinus,Acer,Sambucus,NA,NA,NA,NA,NA,NA
S21,NA,NA,NA,NA,NA,NA,60 - 90,NA,12,0,0,0,0,-2.35531,49.42511,Rural,0,0,Fraxinus,Acer,Sambucus,NA,NA,NA,NA,NA,NA
S22,NA,NA,NA,NA,NA,NA,10 - 30,NA,81,0,0,0,0,-2.44848,49.46779,Rural,0,0,Fraxinus,Cedrus,Eucalyptus,NA,NA,NA,NA,NA,NA
S22,NA,NA,NA,NA,NA,NA,60 - 90,NA,15,0,0,0,0,-2.44848,49.46779,Rural,0,0,Fraxinus,Cedrus,Eucalyptus,NA,NA,NA,NA,NA,NA
S23,NA,NA,NA,NA,NA,NA,30 - 60,NA,39,0,0,0,0,-2.5379502,49.4363576,Rural,0,0,Acer,Fraxinus,,NA,NA,NA,NA,NA,NA
S23,NA,NA,NA,NA,NA,NA,90+,NA,3,0,0,0,0,-2.5379502,49.4363576,Rural,0,0,Acer,Fraxinus,,NA,NA,NA,NA,NA,NA
S24,NA,NA,NA,NA,NA,NA,90+,NA,1,0,0,0,0,-2.0409439,49.2235024,Rural,0,0,Fagus,Quercus,,NA,NA,NA,NA,NA,NA
S25,NA,NA,NA,NA,NA,NA,10 - 30,NA,57,0,0,0,0,-1.8508795,48.6920164,Rural,0,0,Castanea,Quercus,Rubus,NA,NA,NA,NA,NA,NA
S25,NA,NA,NA,NA,NA,NA,30 - 60,NA,56,0,0,0,0,-1.8508795,48.6920164,Rural,0,0,Castanea,Quercus,Rubus,NA,NA,NA,NA,NA,NA
S25,NA,NA,NA,NA,NA,NA,60 - 90,NA,18,0,0,0,0,-1.8508795,48.6920164,Rural,0,0,Castanea,Quercus,Rubus,NA,NA,NA,NA,NA,NA
S25,NA,NA,NA,NA,NA,NA,90+,NA,8,0,0,0,0,-1.8508795,48.6920164,Rural,0,0,Castanea,Quercus,Rubus,NA,NA,NA,NA,NA,NA
S26,NA,NA,NA,NA,NA,NA,10 - 30,NA,100,0,0,0,0,-4.5127166,48.2086909,Rural,0,0,Pinus,,,NA,NA,NA,NA,NA,NA
S26,NA,NA,NA,NA,NA,NA,30 - 60,NA,3,0,0,0,0,-4.5127166,48.2086909,Rural,0,0,Pinus,,,NA,NA,NA,NA,NA,NA
S26,NA,NA,NA,NA,NA,NA,60 - 90,NA,0,0,0,0,0,-4.5127166,48.2086909,Rural,NA,NA,Pinus,,,NA,NA,NA,NA,NA,NA
S26,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,-4.5127166,48.2086909,Rural,NA,NA,Pinus,,,NA,NA,NA,NA,NA,NA
S27,NA,NA,NA,NA,NA,NA,10 - 30,NA,223,0,0,0,0,-4.5106993,48.212261,Rural,0,0,Pinus,,,NA,NA,NA,NA,NA,NA
S27,NA,NA,NA,NA,NA,NA,30 - 60,NA,5,0,0,0,0,-4.5106993,48.212261,Rural,0,0,Pinus,,,NA,NA,NA,NA,NA,NA
S27,NA,NA,NA,NA,NA,NA,60 - 90,NA,0,0,0,0,0,-4.5106993,48.212261,Rural,NA,NA,Pinus,,,NA,NA,NA,NA,NA,NA
S27,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,-4.5106993,48.212261,Rural,NA,NA,Pinus,,,NA,NA,NA,NA,NA,NA
S28,NA,NA,NA,NA,NA,NA,60 - 90,NA,8,0,0,0,0,-4.5461875,48.0353798,Rural,0,0,Castanea,Quercus,Fagus,NA,NA,NA,NA,NA,NA
S28,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,-4.5461875,48.0353798,Rural,NA,NA,Castanea,Quercus,Fagus,NA,NA,NA,NA,NA,NA
S29,NA,NA,NA,NA,NA,NA,10 - 30,NA,97,0,0,0,0,-3.9467547,47.8927817,Rural,0,0,Pinus,Fagus,Quercus,NA,NA,NA,NA,NA,NA
S29,NA,NA,NA,NA,NA,NA,60 - 90,NA,6,0,0,0,0,-3.9467547,47.8927817,Rural,0,0,Pinus,Fagus,Quercus,NA,NA,NA,NA,NA,NA
S29,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,-3.9467547,47.8927817,Rural,NA,NA,Pinus,Fagus,Quercus,NA,NA,NA,NA,NA,NA
S30,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,-2.9570603,47.6413882,Rural,NA,NA,Fagus,Picea,Pinus,NA,NA,NA,NA,NA,NA
S32,NA,NA,NA,NA,NA,NA,10 - 30,NA,166,0,0,0,0,-2.3719248,46.7133222,Rural,0,0,Quercus,Crataegus,,NA,NA,NA,NA,NA,NA
S32,NA,NA,NA,NA,NA,NA,30 - 60,NA,25,0,0,0,0,-2.3719248,46.7133222,Rural,0,0,Quercus,Crataegus,,NA,NA,NA,NA,NA,NA
S32,NA,NA,NA,NA,NA,NA,60 - 90,NA,3,0,0,0,0,-2.3719248,46.7133222,Rural,0,0,Quercus,Crataegus,,NA,NA,NA,NA,NA,NA
S33,NA,NA,NA,NA,NA,NA,90+,NA,1,0,0,0,0,-2.3561117,46.718419,Rural,0,0,Quercus,Quercus,Ilex,NA,NA,NA,NA,NA,NA
S34,NA,NA,NA,NA,NA,NA,10 - 30,NA,97,0,0,0,0,-1.826879,46.5707033,Rural,0,0,Robinia,Quercus,Quercus,NA,NA,NA,NA,NA,NA
S34,NA,NA,NA,NA,NA,NA,30 - 60,NA,74,0,0,0,0,-1.826879,46.5707033,Rural,0,0,Robinia,Quercus,Quercus,NA,NA,NA,NA,NA,NA
S34,NA,NA,NA,NA,NA,NA,60 - 90,NA,9,0,0,0,0,-1.826879,46.5707033,Rural,0,0,Robinia,Quercus,Quercus,NA,NA,NA,NA,NA,NA
S35,NA,NA,NA,NA,NA,NA,60 - 90,NA,7,0,0,0,0,-1.3560716,46.1851477,Rural,0,0,Pinus,Quercus,,NA,NA,NA,NA,NA,NA
S36,NA,NA,NA,NA,NA,NA,10 - 30,NA,165,0,0,0,0,-1.2783358,45.986231600000004,Rural,0,0,Pinus,,,NA,NA,NA,NA,NA,NA
S36,NA,NA,NA,NA,NA,NA,30 - 60,NA,2,0,0,0,0,-1.2783358,45.986231600000004,Rural,0,0,Pinus,,,NA,NA,NA,NA,NA,NA
S36,NA,NA,NA,NA,NA,NA,60 - 90,NA,0,0,0,0,0,-1.2783358,45.986231600000004,Rural,NA,NA,Pinus,,,NA,NA,NA,NA,NA,NA
S36,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,-1.2783358,45.986231600000004,Rural,NA,NA,Pinus,,,NA,NA,NA,NA,NA,NA
S37,NA,NA,NA,NA,NA,NA,10 - 30,NA,90,0,0,0,0,-1.2827651,45.9809812,Rural,0,0,Pinus,Quercus,,NA,NA,NA,NA,NA,NA
S37,NA,NA,NA,NA,NA,NA,60 - 90,NA,1,0,0,0,0,-1.2827651,45.9809812,Rural,0,0,Pinus,Quercus,,NA,NA,NA,NA,NA,NA
S37,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,-1.2827651,45.9809812,Rural,NA,NA,Pinus,Quercus,,NA,NA,NA,NA,NA,NA
S38,NA,NA,NA,NA,NA,NA,10 - 30,NA,70,0,0,0,0,-1.0875819,45.5527465,Rural,0,0,Pinus,Quercus,Quercus,NA,NA,NA,NA,NA,NA
S38,NA,NA,NA,NA,NA,NA,60 - 90,NA,0,0,0,0,0,-1.0875819,45.5527465,Rural,NA,NA,Pinus,Quercus,Quercus,NA,NA,NA,NA,NA,NA
S38,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,-1.0875819,45.5527465,Rural,NA,NA,Pinus,Quercus,Quercus,NA,NA,NA,NA,NA,NA
S39,NA,NA,NA,NA,NA,NA,60 - 90,NA,28,0,0,0,0,-1.5124803,43.5107536,Rural,0,0,Pinus,Quercus,Ilex,NA,NA,NA,NA,NA,NA
S39,NA,NA,NA,NA,NA,NA,90+,NA,0,0,0,0,0,-1.5124803,43.5107536,Rural,NA,NA,Pinus,Quercus,Ilex,NA,NA,NA,NA,NA,NA
S40,NA,NA,NA,NA,NA,NA,10 - 30,NA,60,0,0,0,0,-1.822395,43.3718997,Rural,0,0,Castanea,Pinus,Quercus,NA,NA,NA,NA,NA,NA
S40,NA,NA,NA,NA,NA,NA,30 - 60,NA,50,0,0,0,0,-1.822395,43.3718997,Rural,0,0,Castanea,Pinus,Quercus,NA,NA,NA,NA,NA,NA
S40,NA,NA,NA,NA,NA,NA,60 - 90,NA,13,0,0,0,0,-1.822395,43.3718997,Rural,0,0,Castanea,Pinus,Quercus,NA,NA,NA,NA,NA,NA
S40,NA,NA,NA,NA,NA,NA,90+,NA,1,0,0,0,0,-1.822395,43.3718997,Rural,0,0,Castanea,Pinus,Quercus,NA,NA,NA,NA,NA,NA
