y,taxon_id,species_label,lon,lat,chelsa_ai_1981_2010_v_2_1,chelsa_bio10,chelsa_bio6,chelsa_sfc_wind_mean_1981_2010_v_2_1
1,119791,Acer_pseudoplatanus,-9.5033784306,52.0179792777,3.1466634273529053,14.550000000000011,3.0500000000000114,5.088
1,119791,Acer_pseudoplatanus,-9.5042895243,52.0183824429,3.1466634273529053,14.550000000000011,3.0500000000000114,5.088
1,119791,Acer_pseudoplatanus,8.259529,53.1237929722,1.266811490058899,16.850000000000023,-0.3499999999999659,4.106
1,119791,Acer_pseudoplatanus,8.4164609722,53.1207419722,1.2513245344161987,16.850000000000023,-0.3499999999999659,4.68
1,119791,Acer_pseudoplatanus,8.4492698684,53.1179274986,1.241420030593872,16.850000000000023,-0.3499999999999659,4.817
1,119791,Acer_pseudoplatanus,11.1900189722,49.2304829722,1.0668329000473022,17.950000000000045,-3.0499999999999545,3.771
1,119791,Acer_pseudoplatanus,8.12964,53.087197,1.2800217866897583,16.850000000000023,-0.24999999999994316,4.905
1,119791,Acer_pseudoplatanus,8.1296669722,53.087211,1.2800217866897583,16.850000000000023,-0.24999999999994316,4.905
1,119791,Acer_pseudoplatanus,8.180082,53.0672789722,1.2649132013320925,16.850000000000023,-0.24999999999994316,4.7330000000000005
1,119791,Acer_pseudoplatanus,8.182764,53.06763,1.2649132013320925,16.850000000000023,-0.24999999999994316,4.7330000000000005
1,119791,Acer_pseudoplatanus,8.2082348317,53.137649837,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309
1,119791,Acer_pseudoplatanus,8.205721,53.13792,1.2778558731079102,16.750000000000057,-0.3499999999999659,3.218
